Date,A/D-line
1999-04-12,10505.0
1999-04-13,10463.0
1999-04-14,10499.0
1999-04-15,10561.0
1999-04-16,10644.0
1999-04-19,10669.0
1999-04-20,10685.0
1999-04-21,10807.0
1999-04-22,10826.0
1999-04-23,10823.0
1999-04-26,10809.0
1999-04-27,10866.0
1999-04-28,10860.0
1999-04-29,10890.0
1999-04-30,10839.0
1999-05-03,11019.0
1999-05-04,10930.0
1999-05-05,10977.0
1999-05-06,10925.0
1999-05-07,10999.0
1999-05-10,10991.0
1999-05-11,11102.0
1999-05-12,11111.0
1999-05-13,11160.0
1999-05-14,10920.0
1999-05-17,10871.0
1999-05-18,10804.0
1999-05-19,10953.0
1999-05-20,10990.0
1999-05-21,10975.0
1999-05-24,10820.0
1999-05-25,10680.0
1999-05-26,10720.0
1999-05-27,10576.0
1999-05-28,10733.0
1999-06-01,10676.0
1999-06-02,10690.0
1999-06-03,10734.0
1999-06-04,10923.0
1999-06-07,10983.0
1999-06-08,10851.0
1999-06-09,10834.0
1999-06-10,10690.0
1999-06-11,10596.0
1999-06-14,10601.0
1999-06-15,10669.0
1999-06-16,10848.0
1999-06-17,10899.0
1999-06-18,10902.0
1999-06-21,10878.0
1999-06-22,10764.0
1999-06-23,10710.0
1999-06-24,10510.0
1999-06-25,10518.0
1999-06-28,10658.0
1999-06-29,10826.0
1999-06-30,10907.0
1999-07-01,10925.0
1999-07-02,10997.0
1999-07-06,10951.0
1999-07-07,10951.0
1999-07-08,10924.0
1999-07-09,10981.0
1999-07-12,10932.0
1999-07-13,10819.0
1999-07-14,10846.0
1999-07-15,10967.0
1999-07-16,11022.0
1999-07-19,10902.0
1999-07-20,10701.0
1999-07-21,10752.0
1999-07-22,10633.0
1999-07-23,10552.0
1999-07-26,10462.0
1999-07-27,10542.0
1999-07-28,10476.0
1999-07-29,10248.0
1999-07-30,10224.0
1999-08-02,10190.0
1999-08-03,10080.0
1999-08-04,9891.0
1999-08-05,9919.0
1999-08-06,9774.0
1999-08-09,9746.0
1999-08-10,9582.0
1999-08-11,9743.0
1999-08-12,9706.0
1999-08-13,9874.0
1999-08-16,9882.0
1999-08-17,9993.0
1999-08-18,9855.0
1999-08-19,9772.0
1999-08-20,9910.0
1999-08-23,10056.0
1999-08-24,10011.0
1999-08-25,10053.0
1999-08-26,9914.0
1999-08-27,9775.0
1999-08-30,9589.0
1999-08-31,9570.0
1999-09-01,9670.0
1999-09-02,9501.0
1999-09-03,9798.0
1999-09-07,9735.0
1999-09-08,9612.0
1999-09-09,9599.0
1999-09-10,9646.0
1999-09-13,9550.0
1999-09-14,9426.0
1999-09-15,9315.0
1999-09-16,9181.0
1999-09-17,9320.0
1999-09-20,9241.0
1999-09-21,8984.0
1999-09-22,8969.0
1999-09-23,8742.0
1999-09-24,8681.0
1999-09-27,8715.0
1999-09-28,8616.0
1999-09-29,8641.0
1999-09-30,8786.0
1999-10-01,8702.0
1999-10-04,8859.0
1999-10-05,8772.0
1999-10-06,8933.0
1999-10-07,8818.0
1999-10-08,8891.0
1999-10-11,8892.0
1999-10-12,8659.0
1999-10-13,8450.0
1999-10-14,8453.0
1999-10-15,8186.0
1999-10-18,8170.0
1999-10-19,8214.0
1999-10-20,8319.0
1999-10-21,8259.0
1999-10-22,8403.0
1999-10-25,8340.0
1999-10-26,8219.0
1999-10-27,8320.0
1999-10-28,8558.0
1999-10-29,8732.0
1999-11-01,8713.0
1999-11-02,8730.0
1999-11-03,8723.0
1999-11-04,8736.0
1999-11-05,8797.0
1999-11-08,8816.0
1999-11-09,8711.0
1999-11-10,8704.0
1999-11-11,8690.0
1999-11-12,8753.0
1999-11-15,8789.0
1999-11-16,8940.0
1999-11-17,8892.0
1999-11-18,8896.0
1999-11-19,8820.0
1999-11-22,8678.0
1999-11-23,8509.0
1999-11-24,8535.0
1999-11-26,8491.0
1999-11-29,8357.0
1999-11-30,8386.0
1999-12-01,8395.0
1999-12-02,8444.0
1999-12-03,8587.0
1999-12-06,8460.0
1999-12-07,8363.0
1999-12-08,8266.0
1999-12-09,8187.0
1999-12-10,8181.0
1999-12-13,8095.0
1999-12-14,8004.0
1999-12-15,8021.0
1999-12-16,7976.0
1999-12-17,8008.0
1999-12-20,7950.0
1999-12-21,8026.0
1999-12-22,8027.0
1999-12-23,8224.0
1999-12-27,8221.0
1999-12-28,8288.0
1999-12-29,8341.0
1999-12-30,8385.0
1999-12-31,8470.0
2000-01-03,8261.0
2000-01-04,7987.0
2000-01-05,8047.0
2000-01-06,8136.0
2000-01-07,8366.0
2000-01-10,8405.0
2000-01-11,8281.0
2000-01-12,8241.0
2000-01-13,8388.0
2000-01-14,8392.0
2000-01-18,8295.0
2000-01-19,8322.0
2000-01-20,8188.0
2000-01-21,8137.0
2000-01-24,7949.0
2000-01-25,7870.0
2000-01-26,7926.0
2000-01-27,7878.0
2000-01-28,7654.0
2000-01-31,7720.0
2000-02-01,7808.0
2000-02-02,7815.0
2000-02-03,7918.0
2000-02-04,7847.0
2000-02-07,7765.0
2000-02-08,7792.0
2000-02-09,7604.0
2000-02-10,7520.0
2000-02-11,7318.0
2000-02-14,7320.0
2000-02-15,7412.0
2000-02-16,7334.0
2000-02-17,7328.0
2000-02-18,7087.0
2000-02-22,7105.0
2000-02-23,7036.0
2000-02-24,6887.0
2000-02-25,6737.0
2000-02-28,6832.0
2000-02-29,6926.0
2000-03-01,6964.0
2000-03-02,6884.0
2000-03-03,7011.0
2000-03-06,6887.0
2000-03-07,6692.0
2000-03-08,6704.0
2000-03-09,6830.0
2000-03-10,6786.0
2000-03-13,6674.0
2000-03-14,6562.0
2000-03-15,6742.0
2000-03-16,7058.0
2000-03-17,6956.0
2000-03-20,6877.0
2000-03-21,7011.0
2000-03-22,6994.0
2000-03-23,7117.0
2000-03-24,7103.0
2000-03-27,7013.0
2000-03-28,6951.0
2000-03-29,6989.0
2000-03-30,7018.0
2000-03-31,7147.0
2000-04-03,7164.0
2000-04-04,7113.0
2000-04-05,7125.0
2000-04-06,7223.0
2000-04-07,7184.0
2000-04-10,7186.0
2000-04-11,7250.0
2000-04-12,7296.0
2000-04-13,7225.0
2000-04-14,6903.0
2000-04-17,6960.0
2000-04-18,7096.0
2000-04-19,7054.0
2000-04-20,7165.0
2000-04-24,7217.0
2000-04-25,7458.0
2000-04-26,7373.0
2000-04-27,7343.0
2000-04-28,7332.0
2000-05-01,7483.0
2000-05-02,7393.0
2000-05-03,7176.0
2000-05-04,7259.0
2000-05-05,7407.0
2000-05-08,7396.0
2000-05-09,7342.0
2000-05-10,7192.0
2000-05-11,7420.0
2000-05-12,7428.0
2000-05-15,7595.0
2000-05-16,7675.0
2000-05-17,7486.0
2000-05-18,7457.0
2000-05-19,7288.0
2000-05-22,7234.0
2000-05-23,7174.0
2000-05-24,7268.0
2000-05-25,7115.0
2000-05-26,7095.0
2000-05-30,7282.0
2000-05-31,7239.0
2000-06-01,7382.0
2000-06-02,7509.0
2000-06-05,7369.0
2000-06-06,7317.0
2000-06-07,7346.0
2000-06-08,7242.0
2000-06-09,7290.0
2000-06-12,7235.0
2000-06-13,7358.0
2000-06-14,7392.0
2000-06-15,7415.0
2000-06-16,7300.0
2000-06-19,7283.0
2000-06-20,7180.0
2000-06-21,7162.0
2000-06-22,7004.0
2000-06-23,6960.0
2000-06-26,7035.0
2000-06-27,7037.0
2000-06-28,7127.0
2000-06-29,7037.0
2000-06-30,6949.0
2000-07-03,7124.0
2000-07-05,7084.0
2000-07-06,7152.0
2000-07-07,7275.0
2000-07-10,7318.0
2000-07-11,7385.0
2000-07-12,7443.0
2000-07-13,7421.0
2000-07-14,7436.0
2000-07-17,7419.0
2000-07-18,7356.0
2000-07-19,7275.0
2000-07-20,7373.0
2000-07-21,7227.0
2000-07-24,7150.0
2000-07-25,7191.0
2000-07-26,7113.0
2000-07-27,7133.0
2000-07-28,6985.0
2000-07-31,7065.0
2000-08-01,7183.0
2000-08-02,7241.0
2000-08-03,7270.0
2000-08-04,7347.0
2000-08-07,7453.0
2000-08-08,7495.0
2000-08-09,7431.0
2000-08-10,7368.0
2000-08-11,7547.0
2000-08-14,7637.0
2000-08-15,7508.0
2000-08-16,7505.0
2000-08-17,7605.0
2000-08-18,7522.0
2000-08-21,7538.0
2000-08-22,7546.0
2000-08-23,7502.0
2000-08-24,7495.0
2000-08-25,7488.0
2000-08-28,7473.0
2000-08-29,7431.0
2000-08-30,7454.0
2000-08-31,7573.0
2000-09-01,7596.0
2000-09-05,7610.0
2000-09-06,7668.0
2000-09-07,7719.0
2000-09-08,7713.0
2000-09-11,7797.0
2000-09-12,7764.0
2000-09-13,7760.0
2000-09-14,7726.0
2000-09-15,7638.0
2000-09-18,7409.0
2000-09-19,7420.0
2000-09-20,7338.0
2000-09-21,7247.0
2000-09-22,7359.0
2000-09-25,7308.0
2000-09-26,7279.0
2000-09-27,7375.0
2000-09-28,7579.0
2000-09-29,7535.0
2000-10-02,7485.0
2000-10-03,7458.0
2000-10-04,7409.0
2000-10-05,7403.0
2000-10-06,7244.0
2000-10-09,7227.0
2000-10-10,7176.0
2000-10-11,7080.0
2000-10-12,6868.0
2000-10-13,7015.0
2000-10-16,7118.0
2000-10-17,6940.0
2000-10-18,6857.0
2000-10-19,7026.0
2000-10-20,7064.0
2000-10-23,7065.0
2000-10-24,7112.0
2000-10-25,6978.0
2000-10-26,7024.0
2000-10-27,7162.0
2000-10-30,7376.0
2000-10-31,7535.0
2000-11-01,7492.0
2000-11-02,7558.0
2000-11-03,7485.0
2000-11-06,7551.0
2000-11-07,7551.0
2000-11-08,7558.0
2000-11-09,7502.0
2000-11-10,7316.0
2000-11-13,7250.0
2000-11-14,7394.0
2000-11-15,7515.0
2000-11-16,7433.0
2000-11-17,7478.0
2000-11-20,7326.0
2000-11-21,7365.0
2000-11-22,7241.0
2000-11-24,7422.0
2000-11-27,7473.0
2000-11-28,7403.0
2000-11-29,7489.0
2000-11-30,7372.0
2000-12-01,7470.0
2000-12-04,7537.0
2000-12-05,7691.0
2000-12-06,7555.0
2000-12-07,7553.0
2000-12-08,7752.0
2000-12-11,7781.0
2000-12-12,7711.0
2000-12-13,7630.0
2000-12-14,7456.0
2000-12-15,7336.0
2000-12-18,7535.0
2000-12-19,7523.0
2000-12-20,7363.0
2000-12-21,7472.0
2000-12-22,7658.0
2000-12-26,7777.0
2000-12-27,7996.0
2000-12-28,8153.0
2000-12-29,8040.0
2001-01-02,7798.0
2001-01-03,7928.0
2001-01-04,7844.0
2001-01-05,7673.0
2001-01-08,7693.0
2001-01-09,7674.0
2001-01-10,7751.0
2001-01-11,7740.0
2001-01-12,7693.0
2001-01-16,7781.0
2001-01-17,7764.0
2001-01-18,7790.0
2001-01-19,7667.0
2001-01-22,7763.0
2001-01-23,7926.0
2001-01-24,7951.0
2001-01-25,8036.0
2001-01-26,7977.0
2001-01-29,8125.0
2001-01-30,8211.0
2001-01-31,8184.0
2001-02-01,8200.0
2001-02-02,8103.0
2001-02-05,8179.0
2001-02-06,8208.0
2001-02-07,8229.0
2001-02-08,8200.0
2001-02-09,8126.0
2001-02-12,8273.0
2001-02-13,8259.0
2001-02-14,8206.0
2001-02-15,8278.0
2001-02-16,8202.0
2001-02-20,8154.0
2001-02-21,7970.0
2001-02-22,7854.0
2001-02-23,7782.0
2001-02-26,8049.0
2001-02-27,8022.0
2001-02-28,7925.0
2001-03-01,7915.0
2001-03-02,8048.0
2001-03-05,8099.0
2001-03-06,8172.0
2001-03-07,8301.0
2001-03-08,8373.0
2001-03-09,8153.0
2001-03-12,7832.0
2001-03-13,7813.0
2001-03-14,7525.0
2001-03-15,7547.0
2001-03-16,7296.0
2001-03-19,7477.0
2001-03-20,7333.0
2001-03-21,7136.0
2001-03-22,6950.0
2001-03-23,7133.0
2001-03-26,7317.0
2001-03-27,7477.0
2001-03-28,7316.0
2001-03-29,7325.0
2001-03-30,7510.0
2001-04-02,7399.0
2001-04-03,7116.0
2001-04-04,7163.0
2001-04-05,7459.0
2001-04-06,7208.0
2001-04-09,7391.0
2001-04-10,7624.0
2001-04-11,7481.0
2001-04-12,7618.0
2001-04-16,7585.0
2001-04-17,7766.0
2001-04-18,7953.0
2001-04-19,7975.0
2001-04-20,7796.0
2001-04-23,7700.0
2001-04-24,7660.0
2001-04-25,7860.0
2001-04-26,7980.0
2001-04-27,8200.0
2001-04-30,8188.0
2001-05-01,8286.0
2001-05-02,8254.0
2001-05-03,8051.0
2001-05-04,8252.0
2001-05-07,8189.0
2001-05-08,8171.0
2001-05-09,8153.0
2001-05-10,8179.0
2001-05-11,8081.0
2001-05-14,8131.0
2001-05-15,8260.0
2001-05-16,8565.0
2001-05-17,8687.0
2001-05-18,8682.0
2001-05-21,8870.0
2001-05-22,8840.0
2001-05-23,8654.0
2001-05-24,8686.0
2001-05-25,8533.0
2001-05-29,8474.0
2001-05-30,8291.0
2001-05-31,8459.0
2001-06-01,8513.0
2001-06-04,8654.0
2001-06-05,8846.0
2001-06-06,8640.0
2001-06-07,8692.0
2001-06-08,8572.0
2001-06-11,8411.0
2001-06-12,8431.0
2001-06-13,8351.0
2001-06-14,8072.0
2001-06-15,8070.0
2001-06-18,8032.0
2001-06-19,8042.0
2001-06-20,8170.0
2001-06-21,8242.0
